"x","y","pch","col","bg","cex","x.orig","y.orig"
0.748278676988037,57.3514382649472,1,"black",NA,0.6,NA,57.79
0.770167487684729,57.3514382649472,1,"black",NA,0.6,NA,57.78
0.792056298381421,57.3514382649472,1,"black",NA,0.6,NA,57.74
0.813945109078114,57.3514382649472,1,"black",NA,0.6,NA,57.68
0.835833919774806,57.3514382649472,1,"black",NA,0.6,NA,57.65
0.857722730471499,57.3514382649472,1,"black",NA,0.6,NA,57.64
0.879611541168191,57.3514382649472,1,"black",NA,0.6,NA,57.62
0.901500351864884,57.3514382649472,1,"black",NA,0.6,NA,57.58
0.923389162561576,57.3514382649472,1,"black",NA,0.6,NA,57.5
0.945277973258269,57.3514382649472,1,"black",NA,0.6,NA,57.5
0.967166783954961,57.3514382649472,1,"black",NA,0.6,NA,57.43
0.989055594651654,57.3514382649472,1,"black",NA,0.6,NA,57.36
1.01094440534835,57.3514382649472,1,"black",NA,0.6,NA,57.34
1.03283321604504,57.3514382649472,1,"black",NA,0.6,NA,57.32
1.05472202674173,57.3514382649472,1,"black",NA,0.6,NA,57.27
1.07661083743842,57.3514382649472,1,"black",NA,0.6,NA,57.2
1.09849964813512,57.3514382649472,1,"black",NA,0.6,NA,57.16
1.12038845883181,57.3514382649472,1,"black",NA,0.6,NA,57.15
1.1422772695285,57.3514382649472,1,"black",NA,0.6,NA,57.14
1.16416608022519,57.3514382649472,1,"black",NA,0.6,NA,57.14
1.18605489092189,57.3514382649472,1,"black",NA,0.6,NA,57.04
1.20794370161858,57.3514382649472,1,"black",NA,0.6,NA,57.04
1.22983251231527,57.3514382649472,1,"black",NA,0.6,NA,57.01
1.25172132301196,57.3514382649472,1,"black",NA,0.6,NA,56.97
1.27361013370866,57.3514382649472,1,"black",NA,0.6,NA,56.97
1.29549894440535,57.3514382649472,1,"black",NA,0.6,NA,56.92
1.31738775510204,57.3514382649472,1,"black",NA,0.6,NA,56.88
1.33927656579873,57.3514382649472,1,"black",NA,0.6,NA,56.85
1.36116537649543,57.3514382649472,1,"black",NA,0.6,NA,56.81
0.748278676988037,56.2307972445486,1,"black",NA,0.6,NA,56.76
0.770167487684729,56.2307972445486,1,"black",NA,0.6,NA,56.74
0.792056298381421,56.2307972445486,1,"black",NA,0.6,NA,56.72
0.813945109078114,56.2307972445486,1,"black",NA,0.6,NA,56.67
0.835833919774806,56.2307972445486,1,"black",NA,0.6,NA,56.58
0.857722730471499,56.2307972445486,1,"black",NA,0.6,NA,56.56
0.879611541168191,56.2307972445486,1,"black",NA,0.6,NA,56.48
0.901500351864884,56.2307972445486,1,"black",NA,0.6,NA,56.47
0.923389162561576,56.2307972445486,1,"black",NA,0.6,NA,56.44
0.945277973258269,56.2307972445486,1,"black",NA,0.6,NA,56.39
0.967166783954961,56.2307972445486,1,"black",NA,0.6,NA,56.29
0.989055594651654,56.2307972445486,1,"black",NA,0.6,NA,56.25
1.01094440534835,56.2307972445486,1,"black",NA,0.6,NA,56.23
1.03283321604504,56.2307972445486,1,"black",NA,0.6,NA,56.15
1.05472202674173,56.2307972445486,1,"black",NA,0.6,NA,56.14
1.07661083743842,56.2307972445486,1,"black",NA,0.6,NA,56.02
1.09849964813512,56.2307972445486,1,"black",NA,0.6,NA,56.01
1.12038845883181,56.2307972445486,1,"black",NA,0.6,NA,55.94
1.1422772695285,56.2307972445486,1,"black",NA,0.6,NA,55.89
1.16416608022519,56.2307972445486,1,"black",NA,0.6,NA,55.84
1.18605489092189,56.2307972445486,1,"black",NA,0.6,NA,55.84
1.20794370161858,56.2307972445486,1,"black",NA,0.6,NA,55.83
1.22983251231527,56.2307972445486,1,"black",NA,0.6,NA,55.77
1.25172132301196,56.2307972445486,1,"black",NA,0.6,NA,55.72
0.693556650246305,55.11015622415,1,"black",NA,0.6,NA,55.65
0.715445460942998,55.11015622415,1,"black",NA,0.6,NA,55.65
0.73733427163969,55.11015622415,1,"black",NA,0.6,NA,55.63
0.759223082336383,55.11015622415,1,"black",NA,0.6,NA,55.63
0.781111893033075,55.11015622415,1,"black",NA,0.6,NA,55.58
0.803000703729768,55.11015622415,1,"black",NA,0.6,NA,55.56
0.82488951442646,55.11015622415,1,"black",NA,0.6,NA,55.55
0.846778325123153,55.11015622415,1,"black",NA,0.6,NA,55.48
0.868667135819845,55.11015622415,1,"black",NA,0.6,NA,55.42
